,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
1987-05-28,,1.5007624626159668,0.5187575221061707,6.205023765563965,,3.443911075592041,1.1458330154418945,16.234375,,3.443911075592041,1.1666669845581055,16.359375,,3.387799024581909,1.1458330154418945,16.078125,,3.387799024581909,1.1597219705581665,16.15625,,8939167,358200,2420000
1987-05-29,,1.470197081565857,0.5250455737113953,6.109467506408691,,3.3737709522247314,1.1597219705581665,15.984375,,3.4789819717407227,1.1597219705581665,16.34375,,3.3737709522247314,1.1458330154418945,15.96875,,3.4789819717407227,1.1458330154418945,16.3125,,8040973,102600,1944000
1987-06-01,,1.4671403169631958,0.5250455737113953,6.085586071014404,,3.3667569160461426,1.1597219705581665,15.921875,,3.4088408946990967,1.1597219705581665,16.125,,3.3527278900146484,1.1458330154418945,15.875,,3.401827096939087,1.1597219705581665,16.109375,,5178872,52200,2313600
1987-06-02,,1.4457443952560425,0.5250455737113953,6.1273884773254395,,3.317657947540283,1.1597219705581665,16.03125,,3.3737709522247314,1.1597219705581665,16.125,,3.289602041244507,1.1597219705581665,15.8125,,3.3737709522247314,1.1597219705581665,15.875,,5305403,149400,2712800
1987-06-03,,1.5007624626159668,0.5250455737113953,6.187110424041748,,3.443911075592041,1.1597219705581665,16.1875,,3.443911075592041,1.1597219705581665,16.265625,,3.3457140922546387,1.1597219705581665,16.09375,,3.3527278900146484,1.1597219705581665,16.15625,,5339263,354600,2296800
1987-06-04,,1.5129889249801636,0.5313336849212646,6.22294282913208,,3.471967935562134,1.173611044883728,16.28125,,3.4930100440979004,1.173611044883728,16.296875,,3.4228689670562744,1.1597219705581665,16.078125,,3.4509260654449463,1.1597219705581665,16.21875,,5073726,136800,2453600
1987-06-05,,1.5252149105072021,0.5313336849212646,6.264745235443115,,3.5000240802764893,1.173611044883728,16.390625,,3.5210659503936768,1.180556058883667,16.4375,,3.464953899383545,1.173611044883728,16.1875,,3.464953899383545,1.173611044883728,16.25,,5722421,36000,2669600
1987-06-08,,1.5252149105072021,0.5376219749450684,6.306551933288574,,3.5000240802764893,1.1875,16.5,,3.5210659503936768,1.1875,16.515625,,3.436897039413452,1.180556058883667,16.25,,3.471967935562134,1.180556058883667,16.296875,,7032287,216000,2050400
1987-06-09,,1.5221587419509888,0.5281900763511658,6.28863525390625,,3.4930100440979004,1.1666669845581055,16.453125,,3.5210659503936768,1.201388955116272,16.578125,,3.4509260654449463,1.1666669845581055,16.34375,,3.514051914215088,1.1875,16.546875,,4323449,117000,1987200
1987-06-10,,1.5252149105072021,0.5281900763511658,6.3543291091918945,,3.5000240802764893,1.1666669845581055,16.625,,3.577178955078125,1.1666669845581055,16.78125,,3.443911075592041,1.1527780294418335,16.484375,,3.5280799865722656,1.1666669845581055,16.625,,8196019,68400,3565600
1987-06-11,,1.5282719135284424,0.5281900763511658,6.396132946014404,,3.507038116455078,1.1666669845581055,16.734375,,3.5280799865722656,1.1666669845581055,16.8125,,3.471967935562134,1.1666669845581055,16.59375,,3.5000240802764893,1.1666669845581055,16.625,,4300281,50400,2417600
1987-06-12,,1.540496826171875,0.5313336849212646,6.4618239402771,,3.5350940227508545,1.173611044883728,16.90625,,3.5631508827209473,1.173611044883728,16.984375,,3.507038116455078,1.1597219705581665,16.796875,,3.5491230487823486,1.1666669845581055,16.84375,,5289364,19800,2929600
1987-06-15,,1.586345911026001,0.534477949142456,6.45585298538208,,3.640305995941162,1.180556058883667,16.890625,,3.65433406829834,1.180556058883667,17.03125,,3.5491230487823486,1.180556058883667,16.875,,3.5491230487823486,1.180556058883667,16.984375,,8295818,5400,2758400
1987-06-16,,1.598571538925171,0.534477949142456,6.629047870635986,,3.6683619022369385,1.180556058883667,17.34375,,3.6683619022369385,1.1875,17.375,,3.5912070274353027,1.180556058883667,16.8125,,3.633291006088257,1.180556058883667,17.34375,,7677419,54000,2516000
1987-06-17,,1.5802321434020996,0.5376219749450684,6.629047870635986,,3.626276969909668,1.1875,17.34375,,3.6683619022369385,1.1875,17.53125,,3.5912070274353027,1.1875,17.34375,,3.6613481044769287,1.1875,17.40625,,5011351,70200,2931600
1987-06-18,,1.5924588441848755,0.5439097285270691,6.629047870635986,,3.65433406829834,1.201388955116272,17.34375,,3.6613481044769287,1.201388955116272,17.46875,,3.5982210636138916,1.1875,17.15625,,3.6052350997924805,1.1875,17.21875,,6381810,266400,1242400
1987-06-19,,1.5924588441848755,0.5439097285270691,6.593212127685547,,3.65433406829834,1.201388955116272,17.25,,3.6683619022369385,1.2083330154418945,17.5,,3.633291006088257,1.194443941116333,17.25,,3.6683619022369385,1.201388955116272,17.34375,,9097777,712800,3540400
1987-06-22,,1.6138542890548706,0.534477949142456,6.832099437713623,,3.703432083129883,1.180556058883667,17.875,,3.703432083129883,1.1875,17.90625,,3.647320032119751,1.180556058883667,17.40625,,3.647320032119751,1.1875,17.46875,,6458441,793800,2542400
1987-06-23,,1.5955153703689575,0.5376219749450684,6.7484917640686035,,3.6613481044769287,1.1875,17.65625,,3.7104458808898926,1.201388955116272,18.09375,,3.626276969909668,1.1875,17.53125,,3.696418046951294,1.1875,17.96875,,7076841,680400,2809600
1987-06-24,,1.5832898616790771,0.5501977205276489,6.844039440155029,,3.633291006088257,1.2152780294418335,17.90625,,3.6683619022369385,1.2222219705581665,17.90625,,3.626276969909668,1.2083330154418945,17.53125,,3.626276969909668,1.2083330154418945,17.625,,3950984,66600,1843200
1987-06-25,,1.5802321434020996,0.5470536351203918,6.963482856750488,,3.626276969909668,1.2083330154418945,18.21875,,3.6613481044769287,1.2152780294418335,18.21875,,3.570164918899536,1.194443941116333,17.875,,3.647320032119751,1.2152780294418335,18.0,,5305403,275400,2174400
1987-06-26,,1.5618934631347656,0.5470536351203918,6.89182186126709,,3.584192991256714,1.2083330154418945,18.03125,,3.640305995941162,1.2083330154418945,18.25,,3.570164918899536,1.2083330154418945,17.875,,3.6052350997924805,1.2083330154418945,17.90625,,4309192,1431000,1431600
1987-06-29,,1.5435541868209839,0.5533416867256165,6.89182186126709,,3.5421090126037598,1.2222219705581665,18.03125,,3.577178955078125,1.2222219705581665,18.1875,,3.514051914215088,1.194443941116333,17.9375,,3.577178955078125,1.2083330154418945,18.15625,,4883038,115200,1216000
1987-06-30,,1.5252149105072021,0.5564855933189392,6.77237606048584,,3.5000240802764893,1.2291669845581055,17.71875,,3.5421090126037598,1.2291669845581055,18.09375,,3.4228689670562744,1.2083330154418945,17.5625,,3.5421090126037598,1.2222219705581665,18.09375,,7540195,847800,1968800
1987-07-01,,1.5252149105072021,0.5627738237380981,6.6768269538879395,,3.5000240802764893,1.243056058883667,17.46875,,3.507038116455078,1.243056058883667,17.71875,,3.443911075592041,1.2222219705581665,17.46875,,3.443911075592041,1.2291669845581055,17.71875,,6574280,28800,1838000
1987-07-02,,1.509932279586792,0.5596296191215515,6.712653636932373,,3.464953899383545,1.236111044883728,17.5625,,3.5350940227508545,1.25,17.6875,,3.464953899383545,1.236111044883728,17.4375,,3.514051914215088,1.243056058883667,17.65625,,7087533,14400,2704800
1987-07-06,,1.5068753957748413,0.5470536351203918,6.545434951782227,,3.457940101623535,1.2083330154418945,17.125,,3.5000240802764893,1.2291669845581055,17.65625,,3.436897039413452,1.2083330154418945,17.03125,,3.4930100440979004,1.2291669845581055,17.5625,,4514137,57600,3489200
1987-07-07,,1.540496826171875,0.5439097285270691,6.652935981750488,,3.5350940227508545,1.201388955116272,17.40625,,3.5491230487823486,1.201388955116272,17.5625,,3.457940101623535,1.1875,17.15625,,3.464953899383545,1.201388955116272,17.15625,,8949860,185400,2474800
1987-07-08,,1.5618934631347656,0.5439097285270691,6.6768269538879395,,3.584192991256714,1.201388955116272,17.46875,,3.6052350997924805,1.2083330154418945,17.5,,3.4930100440979004,1.201388955116272,17.25,,3.5000240802764893,1.201388955116272,17.46875,,6463788,484200,1811600
1987-07-09,,1.5373456478118896,0.5439097285270691,6.629047870635986,,3.514051914215088,1.201388955116272,17.34375,,3.5631508827209473,1.201388955116272,17.5625,,3.514051914215088,1.201388955116272,17.3125,,3.514051914215088,1.201388955116272,17.46875,,6640219,23400,2031200
1987-07-10,,1.5220022201538086,0.5470536351203918,6.605156421661377,,3.4789819717407227,1.2083330154418945,17.28125,,3.5280799865722656,1.2083330154418945,17.4375,,3.4789819717407227,1.194443941116333,17.28125,,3.5280799865722656,1.201388955116272,17.34375,,4469584,523800,1594000
1987-07-13,,1.4943854808807373,0.5470536351203918,6.760434627532959,,3.4158549308776855,1.2083330154418945,17.6875,,3.464953899383545,1.2083330154418945,17.6875,,3.3737709522247314,1.2083330154418945,17.09375,,3.464953899383545,1.2083330154418945,17.28125,,6082412,14400,2812000
1987-07-14,,1.491316318511963,0.5501977205276489,6.832099437713623,,3.4088408946990967,1.2152780294418335,17.875,,3.443911075592041,1.2291669845581055,17.875,,3.401827096939087,1.2152780294418335,17.625,,3.4228689670562744,1.2152780294418335,17.65625,,5505001,45000,1650800
1987-07-15,,1.4974533319473267,0.5470536351203918,6.77237606048584,,3.4228689670562744,1.2083330154418945,17.71875,,3.443911075592041,1.2083330154418945,17.875,,3.3807849884033203,1.1875,17.625,,3.4158549308776855,1.2083330154418945,17.71875,,7572273,111600,2255200
1987-07-16,,1.5342764854431152,0.5596296191215515,6.77237606048584,,3.507038116455078,1.236111044883728,17.71875,,3.514051914215088,1.236111044883728,17.78125,,3.394813060760498,1.201388955116272,17.375,,3.436897039413452,1.2083330154418945,17.71875,,10427246,66600,2393200
1987-07-17,,1.5710989236831665,0.5659178495407104,6.736542701721191,,3.5912070274353027,1.25,17.625,,3.5912070274353027,1.256943941116333,17.84375,,3.4158549308776855,1.243056058883667,17.625,,3.5350940227508545,1.243056058883667,17.78125,,7697022,79200,3561600
1987-07-20,,1.5342764854431152,0.5659178495407104,6.736542701721191,,3.507038116455078,1.25,17.625,,3.584192991256714,1.25,17.71875,,3.507038116455078,1.25,17.5,,3.577178955078125,1.25,17.53125,,6647347,77400,1493600
1987-07-21,,1.5220022201538086,0.5627738237380981,6.640989780426025,,3.4789819717407227,1.243056058883667,17.375,,3.5491230487823486,1.25,17.6875,,3.464953899383545,1.243056058883667,17.0625,,3.507038116455078,1.25,17.5,,6486955,59400,1802400
1987-07-22,,1.5281398296356201,0.5659178495407104,6.664877891540527,,3.4930100440979004,1.25,17.4375,,3.507038116455078,1.256943941116333,17.59375,,3.471967935562134,1.25,17.375,,3.4930100440979004,1.25,17.4375,,5114715,120600,1613200
1987-07-23,,1.5127969980239868,0.5596296191215515,6.6768269538879395,,3.457940101623535,1.236111044883728,17.46875,,3.514051914215088,1.25,17.59375,,3.387799024581909,1.236111044883728,17.28125,,3.507038116455078,1.25,17.59375,,3986626,257400,1038400
1987-07-24,,1.5342764854431152,0.5596296191215515,6.82015323638916,,3.507038116455078,1.236111044883728,17.84375,,3.514051914215088,1.236111044883728,17.84375,,3.443911075592041,1.236111044883728,17.4375,,3.471967935562134,1.236111044883728,17.4375,,3685446,45000,1425200
1987-07-27,,1.5281398296356201,0.5583603978157043,6.89182186126709,,3.4930100440979004,1.2222219705581665,18.03125,,3.514051914215088,1.236111044883728,18.09375,,3.464953899383545,1.2222219705581665,17.71875,,3.4859960079193115,1.236111044883728,17.78125,,7019812,72000,1134800
1987-07-28,,1.5250706672668457,0.5456704497337341,6.77237606048584,,3.4859960079193115,1.194443941116333,17.71875,,3.5000240802764893,1.2083330154418945,18.09375,,3.4789819717407227,1.194443941116333,17.6875,,3.4930100440979004,1.2083330154418945,18.0,,3334366,138600,1268800
1987-07-29,,1.5680302381515503,0.5520157217979431,6.903761863708496,,3.584192991256714,1.2083330154418945,18.0625,,3.584192991256714,1.2152780294418335,18.1875,,3.4859960079193115,1.2083330154418945,17.90625,,3.4930100440979004,1.2083330154418945,18.0,,4827792,16200,1974000
1987-07-30,,1.5557560920715332,0.5678781270980835,7.070980072021484,,3.5561370849609375,1.243056058883667,18.5,,3.6052350997924805,1.243056058883667,18.5,,3.5421090126037598,1.2083330154418945,17.96875,,3.584192991256714,1.2083330154418945,18.03125,,10065474,162000,2560800
1987-07-31,,1.5465501546859741,0.5837408304214478,7.0470967292785645,,3.5350940227508545,1.2777780294418335,18.4375,,3.633291006088257,1.2777780294418335,18.53125,,3.5350940227508545,1.25,18.28125,,3.5631508827209473,1.25,18.40625,,6077065,57600,1775600
1987-08-03,,1.5526878833770752,0.5742229223251343,6.951537609100342,,3.5491230487823486,1.256943941116333,18.1875,,3.5912070274353027,1.2777780294418335,18.4375,,3.4930100440979004,1.256943941116333,18.15625,,3.507038116455078,1.2777780294418335,18.1875,,5954098,149400,1996000
1987-08-04,,1.518933653831482,0.5742229223251343,6.879873275756836,,3.471967935562134,1.256943941116333,18.0,,3.5561370849609375,1.256943941116333,18.28125,,3.471967935562134,1.256943941116333,18.0,,3.5350940227508545,1.256943941116333,18.1875,,4514137,19800,1426800
1987-08-05,,1.506659746170044,0.5805678963661194,7.059036731719971,,3.443911075592041,1.2708330154418945,18.46875,,3.507038116455078,1.2708330154418945,18.6875,,3.443911075592041,1.25,18.21875,,3.4789819717407227,1.256943941116333,18.25,,6520816,64800,1716000
1987-08-06,,1.5158644914627075,0.5837408304214478,7.178481101989746,,3.464953899383545,1.2777780294418335,18.78125,,3.4789819717407227,1.2777780294418335,18.8125,,3.4298830032348633,1.2708330154418945,18.28125,,3.464953899383545,1.2708330154418945,18.5625,,8787686,77400,1818400
1987-08-07,,1.5373456478118896,0.5773957967758179,7.190423011779785,,3.514051914215088,1.263888955116272,18.8125,,3.5350940227508545,1.2777780294418335,19.0,,3.4789819717407227,1.263888955116272,18.625,,3.4789819717407227,1.2777780294418335,18.75,,11296926,145800,1781600
1987-08-10,,1.5833730697631836,0.5773957967758179,7.262087345123291,,3.619262933731079,1.263888955116272,19.0,,3.626276969909668,1.2777780294418335,19.0,,3.5350940227508545,1.263888955116272,18.5625,,3.5350940227508545,1.263888955116272,18.65625,,7566927,12600,1954400
1987-08-11,,1.6140588521957397,0.5837408304214478,7.548747539520264,,3.689404010772705,1.2777780294418335,19.75,,3.703432083129883,1.2777780294418335,19.84375,,3.626276969909668,1.2777780294418335,19.0,,3.633291006088257,1.2777780294418335,19.03125,,13895272,12600,7600000
1987-08-12,,1.6201965808868408,0.5900859832763672,7.596526145935059,,3.703432083129883,1.2916669845581055,19.875,,3.7174599170684814,1.298611044883728,20.0,,3.6613481044769287,1.2777780294418335,19.375,,3.703432083129883,1.2777780294418335,19.4375,,10375564,82800,3600400
1987-08-13,,1.6079213619232178,0.5932580828666687,7.859295845031738,,3.6753759384155273,1.298611044883728,20.5625,,3.7244739532470703,1.298611044883728,20.5625,,3.626276969909668,1.298611044883728,19.875,,3.703432083129883,1.298611044883728,19.9375,,14943165,3600,3202800
1987-08-14,,1.586439847946167,0.5837408304214478,7.835413455963135,,3.626276969909668,1.2777780294418335,20.5,,3.6683619022369385,1.298611044883728,20.6875,,3.6052350997924805,1.2777780294418335,20.25,,3.6613481044769287,1.298611044883728,20.3125,,7135651,88200,2638000
1987-08-17,,1.5803042650222778,0.5742229223251343,7.856075286865234,,3.6122488975524902,1.256943941116333,20.4375,,3.647320032119751,1.263888955116272,20.5625,,3.5912070274353027,1.25,20.25,,3.619262933731079,1.263888955116272,20.4375,,6299832,261000,2226800
1987-08-18,,1.589510440826416,0.5742229223251343,7.6398515701293945,,3.633291006088257,1.256943941116333,19.875,,3.633291006088257,1.263888955116272,20.25,,3.5912070274353027,1.256943941116333,19.5625,,3.6122488975524902,1.256943941116333,20.25,,9587863,277200,3596000
1987-08-19,,1.5803042650222778,0.5742229223251343,7.627843379974365,,3.6122488975524902,1.256943941116333,19.84375,,3.633291006088257,1.256943941116333,19.96875,,3.5421090126037598,1.256943941116333,19.59375,,3.6052350997924805,1.256943941116333,19.78125,,7399406,18000,1865600
1987-08-20,,1.598715901374817,0.5742229223251343,7.79600715637207,,3.65433406829834,1.256943941116333,20.28125,,3.6683619022369385,1.263888955116272,20.34375,,3.5912070274353027,1.25,19.875,,3.5982210636138916,1.256943941116333,19.96875,,12248584,14400,2229200
1987-08-21,,1.598715901374817,0.5710508227348328,7.723938465118408,,3.65433406829834,1.25,20.09375,,3.6613481044769287,1.25,20.5,,3.633291006088257,1.25,20.09375,,3.65433406829834,1.25,20.375,,6643783,1800,3316400
1987-08-24,,1.5772360563278198,0.5742229223251343,7.61582612991333,,3.6052350997924805,1.256943941116333,19.8125,,3.65433406829834,1.263888955116272,20.21875,,3.6052350997924805,1.25,19.78125,,3.647320032119751,1.25,20.1875,,4191571,34200,1438800
1987-08-25,,1.601784110069275,0.5742229223251343,7.8921122550964355,,3.6613481044769287,1.256943941116333,20.53125,,3.682389974594116,1.256943941116333,20.59375,,3.6122488975524902,1.256943941116333,19.90625,,3.6122488975524902,1.256943941116333,19.90625,,10976142,39600,2038800
1987-08-26,,1.5710989236831665,0.5742229223251343,7.928146839141846,,3.5912070274353027,1.256943941116333,20.625,,3.6613481044769287,1.256943941116333,20.875,,3.577178955078125,1.256943941116333,20.5,,3.647320032119751,1.256943941116333,20.59375,,7536630,0,2061600
1987-08-27,,1.5404127836227417,0.5773957967758179,7.856075286865234,,3.5210659503936768,1.263888955116272,20.4375,,3.5631508827209473,1.263888955116272,20.59375,,3.5210659503936768,1.263888955116272,20.28125,,3.5491230487823486,1.263888955116272,20.5,,7859196,28800,1852000
1987-08-28,,1.4974533319473267,0.5773957967758179,7.567777156829834,,3.4228689670562744,1.263888955116272,19.6875,,3.5280799865722656,1.263888955116272,20.375,,3.4158549308776855,1.263888955116272,19.6875,,3.5210659503936768,1.263888955116272,20.3125,,7602569,3600,1827600
